YR,PRD_DE,C1_NM,C2_NM,C3_NM,C4_NM,DT
2012,201208,대구,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1284
2012,201208,대구,단독,단독,단독,64
2012,201208,대구,단독,다가구,동수,58
2012,201208,대구,단독,다가구,가구수,559
2012,201208,대구,다세대,다세대,다세대,24
2012,201208,대구,연립,연립,연립,0
2012,201208,대구,아파트,아파트,아파트,637
2012,201208,광주,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),4569
2012,201208,광주,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),5236
2012,201208,광주,단독,단독,단독,42
2012,201208,광주,단독,다가구,동수,66
2012,201208,광주,단독,다가구,가구수,733
2012,201208,광주,다세대,다세대,다세대,53
2012,201208,광주,연립,연립,연립,179
2012,201208,광주,아파트,아파트,아파트,4229
2012,201208,대전,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),138
2012,201208,대전,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),378
2012,201208,대전,단독,단독,단독,29
2012,201208,대전,단독,다가구,동수,36
2012,201208,대전,단독,다가구,가구수,276
2012,201208,대전,다세대,다세대,다세대,29
2012,201208,대전,연립,연립,연립,44
2012,201208,대전,아파트,아파트,아파트,0
2012,201208,울산,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),541
2012,201208,울산,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1115
2012,201208,울산,단독,단독,단독,59
2012,201208,울산,단독,다가구,동수,92
2012,201208,울산,단독,다가구,가구수,666
2012,201208,울산,다세대,다세대,다세대,47
2012,201208,울산,연립,연립,연립,0
2012,201208,울산,아파트,아파트,아파트,343
2012,201208,기타지방,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),16107
2012,201208,기타지방,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),20947
2012,201208,기타지방,단독,단독,단독,2448
2012,201208,기타지방,단독,다가구,동수,658
2012,201208,기타지방,단독,다가구,가구수,5498
2012,201208,기타지방,다세대,다세대,다세대,1109
2012,201208,기타지방,연립,연립,연립,647
2012,201208,기타지방,아파트,아파트,아파트,11245
2012,201208,세종,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),567
2012,201208,세종,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),919
2012,201208,세종,단독,단독,단독,34
2012,201208,세종,단독,다가구,동수,26
2012,201208,세종,단독,다가구,가구수,378
2012,201208,세종,다세대,다세대,다세대,29
2012,201208,세종,연립,연립,연립,0
2012,201208,세종,아파트,아파트,아파트,478
2012,201208,강원,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2595
2012,201208,강원,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2843
2012,201208,강원,단독,단독,단독,318
2012,201208,강원,단독,다가구,동수,58
2012,201208,강원,단독,다가구,가구수,306
2012,201208,강원,다세대,다세대,다세대,83
2012,201208,강원,연립,연립,연립,66
2012,201208,강원,아파트,아파트,아파트,2070
2012,201208,충북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),3015
2012,201208,충북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),3581
2012,201208,충북,단독,단독,단독,311
2012,201208,충북,단독,다가구,동수,62
2012,201208,충북,단독,다가구,가구수,628
2012,201208,충북,다세대,다세대,다세대,177
2012,201208,충북,연립,연립,연립,148
2012,201208,충북,아파트,아파트,아파트,2317
2012,201208,충남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2336
2012,201208,충남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),3124
2012,201208,충남,단독,단독,단독,333
2012,201208,충남,단독,다가구,동수,76
2012,201208,충남,단독,다가구,가구수,864
2012,201208,충남,다세대,다세대,다세대,200
2012,201208,충남,연립,연립,연립,35
2012,201208,충남,아파트,아파트,아파트,1692
2012,201208,전북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1981
2012,201208,전북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2449
2012,201208,전북,단독,단독,단독,238
2012,201208,전북,단독,다가구,동수,62
2012,201208,전북,단독,다가구,가구수,530
2012,201208,전북,다세대,다세대,다세대,111
2012,201208,전북,연립,연립,연립,9
2012,201208,전북,아파트,아파트,아파트,1561
2012,201208,전남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),788
2012,201208,전남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1004
2012,201208,전남,단독,단독,단독,345
2012,201208,전남,단독,다가구,동수,48
2012,201208,전남,단독,다가구,가구수,264
2012,201208,전남,다세대,다세대,다세대,165
2012,201208,전남,연립,연립,연립,116
2012,201208,전남,아파트,아파트,아파트,114
2012,201208,경북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2119
2012,201208,경북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),3518
2012,201208,경북,단독,단독,단독,395
2012,201208,경북,단독,다가구,동수,134
2012,201208,경북,단독,다가구,가구수,1533
2012,201208,경북,다세대,다세대,다세대,179
2012,201208,경북,연립,연립,연립,49
2012,201208,경북,아파트,아파트,아파트,1362
2012,201208,경남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1766
2012,201208,경남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2498
2012,201208,경남,단독,단독,단독,400
2012,201208,경남,단독,다가구,동수,154
2012,201208,경남,단독,다가구,가구수,886
2012,201208,경남,다세대,다세대,다세대,88
2012,201208,경남,연립,연립,연립,120
2012,201208,경남,아파트,아파트,아파트,1004
2012,201208,제주,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),940
2012,201208,제주,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1011
2012,201208,제주,단독,단독,단독,74
2012,201208,제주,단독,다가구,동수,38
2012,201208,제주,단독,다가구,가구수,109
2012,201208,제주,다세대,다세대,다세대,77
2012,201208,제주,연립,연립,연립,104
2012,201208,제주,아파트,아파트,아파트,647
2012,201209,총계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),47467
2012,201209,총계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),57124
2012,201209,총계,단독,단독,단독,3785
2012,201209,총계,단독,다가구,동수,1481
2012,201209,총계,단독,다가구,가구수,11138
2012,201209,총계,다세대,다세대,다세대,8991
2012,201209,총계,연립,연립,연립,1352
2012,201209,총계,아파트,아파트,아파트,31858
2012,201209,수도권소계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),24568
2012,201209,수도권소계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),26377
2012,201209,수도권소계,단독,단독,단독,806
2012,201209,수도권소계,단독,다가구,동수,423
2012,201209,수도권소계,단독,다가구,가구수,2232
2012,201209,수도권소계,다세대,다세대,다세대,6161
2012,201209,수도권소계,연립,연립,연립,448
2012,201209,수도권소계,아파트,아파트,아파트,16730
2012,201209,서울,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),8331
2012,201209,서울,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),8472
2012,201209,서울,단독,단독,단독,58
2012,201209,서울,단독,다가구,동수,39
2012,201209,서울,단독,다가구,가구수,180
2012,201209,서울,다세대,다세대,다세대,2308
2012,201209,서울,연립,연립,연립,99
2012,201209,서울,아파트,아파트,아파트,5827
2012,201209,인천,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),375
2012,201209,인천,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),537
2012,201209,인천,단독,단독,단독,49
2012,201209,인천,단독,다가구,동수,25
2012,201209,인천,단독,다가구,가구수,187
2012,201209,인천,다세대,다세대,다세대,301
2012,201209,인천,연립,연립,연립,0
2012,201209,인천,아파트,아파트,아파트,0
2012,201209,경기,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),15862
2012,201209,경기,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),17368
2012,201209,경기,단독,단독,단독,699
2012,201209,경기,단독,다가구,동수,359
2012,201209,경기,단독,다가구,가구수,1865
2012,201209,경기,다세대,다세대,다세대,3552
2012,201209,경기,연립,연립,연립,349
2012,201209,경기,아파트,아파트,아파트,10903
2012,201209,지방소계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),22899
2012,201209,지방소계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),30747
2012,201209,지방소계,단독,단독,단독,2979
2012,201209,지방소계,단독,다가구,동수,1058
2012,201209,지방소계,단독,다가구,가구수,8906
2012,201209,지방소계,다세대,다세대,다세대,2830
2012,201209,지방소계,연립,연립,연립,904
2012,201209,지방소계,아파트,아파트,아파트,15128
2012,201209,기타광역시,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),8122
2012,201209,기타광역시,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),10349
2012,201209,기타광역시,단독,단독,단독,307
2012,201209,기타광역시,단독,다가구,동수,291
2012,201209,기타광역시,단독,다가구,가구수,2518
2012,201209,기타광역시,다세대,다세대,다세대,1413
2012,201209,기타광역시,연립,연립,연립,232
2012,201209,기타광역시,아파트,아파트,아파트,5879
2012,201209,부산,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2698
2012,201209,부산,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2803
2012,201209,부산,단독,단독,단독,57
2012,201209,부산,단독,다가구,동수,22
2012,201209,부산,단독,다가구,가구수,127
2012,201209,부산,다세대,다세대,다세대,1135
2012,201209,부산,연립,연립,연립,28
2012,201209,부산,아파트,아파트,아파트,1456
2012,201209,대구,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),327
2012,201209,대구,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),922
2012,201209,대구,단독,단독,단독,60
2012,201209,대구,단독,다가구,동수,65
2012,201209,대구,단독,다가구,가구수,660
2012,201209,대구,다세대,다세대,다세대,114
2012,201209,대구,연립,연립,연립,70
2012,201209,대구,아파트,아파트,아파트,18
2012,201209,광주,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1115
2012,201209,광주,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1735
2012,201209,광주,단독,단독,단독,69
2012,201209,광주,단독,다가구,동수,66
2012,201209,광주,단독,다가구,가구수,686
2012,201209,광주,다세대,다세대,다세대,68
2012,201209,광주,연립,연립,연립,42
2012,201209,광주,아파트,아파트,아파트,870
2012,201209,대전,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),894
2012,201209,대전,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1242
2012,201209,대전,단독,단독,단독,61
2012,201209,대전,단독,다가구,동수,51
2012,201209,대전,단독,다가구,가구수,399
2012,201209,대전,다세대,다세대,다세대,46
2012,201209,대전,연립,연립,연립,56
2012,201209,대전,아파트,아파트,아파트,680
2012,201209,울산,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),3088
2012,201209,울산,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),3647
2012,201209,울산,단독,단독,단독,60
2012,201209,울산,단독,다가구,동수,87
2012,201209,울산,단독,다가구,가구수,646
2012,201209,울산,다세대,다세대,다세대,50
2012,201209,울산,연립,연립,연립,36
2012,201209,울산,아파트,아파트,아파트,2855
2012,201209,기타지방,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),14777
2012,201209,기타지방,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),20398
2012,201209,기타지방,단독,단독,단독,2672
2012,201209,기타지방,단독,다가구,동수,767
2012,201209,기타지방,단독,다가구,가구수,6388
2012,201209,기타지방,다세대,다세대,다세대,1417
2012,201209,기타지방,연립,연립,연립,672
2012,201209,기타지방,아파트,아파트,아파트,9249
2012,201209,세종,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),954
2012,201209,세종,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1057
2012,201209,세종,단독,단독,단독,45
2012,201209,세종,단독,다가구,동수,10
2012,201209,세종,단독,다가구,가구수,113
2012,201209,세종,다세대,다세대,다세대,20
2012,201209,세종,연립,연립,연립,54
2012,201209,세종,아파트,아파트,아파트,825
2012,201209,강원,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1164
2012,201209,강원,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1561
2012,201209,강원,단독,단독,단독,314
2012,201209,강원,단독,다가구,동수,85
2012,201209,강원,단독,다가구,가구수,482
2012,201209,강원,다세대,다세대,다세대,147
2012,201209,강원,연립,연립,연립,96
2012,201209,강원,아파트,아파트,아파트,522
2012,201209,충북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1419
2012,201209,충북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1909
2012,201209,충북,단독,단독,단독,325
2012,201209,충북,단독,다가구,동수,74
2012,201209,충북,단독,다가구,가구수,564
2012,201209,충북,다세대,다세대,다세대,229
2012,201209,충북,연립,연립,연립,29
2012,201209,충북,아파트,아파트,아파트,762
2012,201209,충남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2076
2012,201209,충남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),3259
2012,201209,충남,단독,단독,단독,392
2012,201209,충남,단독,다가구,동수,113
2012,201209,충남,단독,다가구,가구수,1296
2012,201209,충남,다세대,다세대,다세대,431
2012,201209,충남,연립,연립,연립,53
2012,201209,충남,아파트,아파트,아파트,1087
2012,201209,전북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),745
2012,201209,전북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1438
2012,201209,전북,단독,단독,단독,259
2012,201209,전북,단독,다가구,동수,78
2012,201209,전북,단독,다가구,가구수,771
2012,201209,전북,다세대,다세대,다세대,69
2012,201209,전북,연립,연립,연립,98
2012,201209,전북,아파트,아파트,아파트,241
2012,201209,전남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1926
2012,201209,전남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2169
2012,201209,전남,단독,단독,단독,352
2012,201209,전남,단독,다가구,동수,39
2012,201209,전남,단독,다가구,가구수,282
2012,201209,전남,다세대,다세대,다세대,63
2012,201209,전남,연립,연립,연립,60
2012,201209,전남,아파트,아파트,아파트,1412
2012,201209,경북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2529
2012,201209,경북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),3762
2012,201209,경북,단독,단독,단독,489
2012,201209,경북,단독,다가구,동수,131
2012,201209,경북,단독,다가구,가구수,1364
2012,201209,경북,다세대,다세대,다세대,292
2012,201209,경북,연립,연립,연립,86
2012,201209,경북,아파트,아파트,아파트,1531
2012,201209,경남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2641
2012,201209,경남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),3873
2012,201209,경남,단독,단독,단독,390
2012,201209,경남,단독,다가구,동수,212
2012,201209,경남,단독,다가구,가구수,1444
2012,201209,경남,다세대,다세대,다세대,56
2012,201209,경남,연립,연립,연립,152
2012,201209,경남,아파트,아파트,아파트,1831
2012,201209,제주,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1323
2012,201209,제주,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1370
2012,201209,제주,단독,단독,단독,106
2012,201209,제주,단독,다가구,동수,25
2012,201209,제주,단독,다가구,가구수,72
2012,201209,제주,다세대,다세대,다세대,110
2012,201209,제주,연립,연립,연립,44
2012,201209,제주,아파트,아파트,아파트,1038
2012,201210,총계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),40752
2012,201210,총계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),49738
2012,201210,총계,단독,단독,단독,3801
2012,201210,총계,단독,다가구,동수,1365
2012,201210,총계,단독,다가구,가구수,10351
2012,201210,총계,다세대,다세대,다세대,7636
2012,201210,총계,연립,연립,연립,572
2012,201210,총계,아파트,아파트,아파트,27378
2012,201210,수도권소계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),19746
2012,201210,수도권소계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),21482
2012,201210,수도권소계,단독,단독,단독,786
2012,201210,수도권소계,단독,다가구,동수,363
2012,201210,수도권소계,단독,다가구,가구수,2099
2012,201210,수도권소계,다세대,다세대,다세대,5218
2012,201210,수도권소계,연립,연립,연립,170
2012,201210,수도권소계,아파트,아파트,아파트,13209
2012,201210,서울,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),3361
2012,201210,서울,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),3545
2012,201210,서울,단독,단독,단독,45
2012,201210,서울,단독,다가구,동수,42
2012,201210,서울,단독,다가구,가구수,226
2012,201210,서울,다세대,다세대,다세대,1946
2012,201210,서울,연립,연립,연립,15
2012,201210,서울,아파트,아파트,아파트,1313
2012,201210,인천,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2996
2012,201210,인천,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),3143
2012,201210,인천,단독,단독,단독,61
2012,201210,인천,단독,다가구,동수,27
2012,201210,인천,단독,다가구,가구수,174
2012,201210,인천,다세대,다세대,다세대,275
2012,201210,인천,연립,연립,연립,0
2012,201210,인천,아파트,아파트,아파트,2633
2012,201210,경기,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),13389
2012,201210,경기,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),14794
2012,201210,경기,단독,단독,단독,680
2012,201210,경기,단독,다가구,동수,294
2012,201210,경기,단독,다가구,가구수,1699
2012,201210,경기,다세대,다세대,다세대,2997
2012,201210,경기,연립,연립,연립,155
2012,201210,경기,아파트,아파트,아파트,9263
2012,201210,지방소계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),21006
2012,201210,지방소계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),28256
2012,201210,지방소계,단독,단독,단독,3015
2012,201210,지방소계,단독,다가구,동수,1002
2012,201210,지방소계,단독,다가구,가구수,8252
2012,201210,지방소계,다세대,다세대,다세대,2418
2012,201210,지방소계,연립,연립,연립,402
2012,201210,지방소계,아파트,아파트,아파트,14169
2012,201210,기타광역시,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),8181
2012,201210,기타광역시,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),9949
2012,201210,기타광역시,단독,단독,단독,212
2012,201210,기타광역시,단독,다가구,동수,243
2012,201210,기타광역시,단독,다가구,가구수,2011
2012,201210,기타광역시,다세대,다세대,다세대,1305
2012,201210,기타광역시,연립,연립,연립,104
2012,201210,기타광역시,아파트,아파트,아파트,6317
2012,201210,부산,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),3383
2012,201210,부산,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),3517
2012,201210,부산,단독,단독,단독,38
2012,201210,부산,단독,다가구,동수,26
2012,201210,부산,단독,다가구,가구수,160
2012,201210,부산,다세대,다세대,다세대,1029
2012,201210,부산,연립,연립,연립,28
2012,201210,부산,아파트,아파트,아파트,2262
2012,201210,대구,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1226
2012,201210,대구,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1691
2012,201210,대구,단독,단독,단독,40
2012,201210,대구,단독,다가구,동수,51
2012,201210,대구,단독,다가구,가구수,516
2012,201210,대구,다세대,다세대,다세대,144
2012,201210,대구,연립,연립,연립,32
2012,201210,대구,아파트,아파트,아파트,959
2012,201210,광주,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2252
2012,201210,광주,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2689
2012,201210,광주,단독,단독,단독,43
2012,201210,광주,단독,다가구,동수,51
2012,201210,광주,단독,다가구,가구수,488
2012,201210,광주,다세대,다세대,다세대,34
2012,201210,광주,연립,연립,연립,16
2012,201210,광주,아파트,아파트,아파트,2108
2012,201210,대전,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),522
2012,201210,대전,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),728
2012,201210,대전,단독,단독,단독,28
2012,201210,대전,단독,다가구,동수,25
2012,201210,대전,단독,다가구,가구수,231
2012,201210,대전,다세대,다세대,다세대,16
2012,201210,대전,연립,연립,연립,28
2012,201210,대전,아파트,아파트,아파트,425
2012,201210,울산,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),798
2012,201210,울산,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1324
2012,201210,울산,단독,단독,단독,63
2012,201210,울산,단독,다가구,동수,90
2012,201210,울산,단독,다가구,가구수,616
2012,201210,울산,다세대,다세대,다세대,82
2012,201210,울산,연립,연립,연립,0
2012,201210,울산,아파트,아파트,아파트,563
2012,201210,기타지방,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),12825
2012,201210,기타지방,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),18307
2012,201210,기타지방,단독,단독,단독,2803
2012,201210,기타지방,단독,다가구,동수,759
2012,201210,기타지방,단독,다가구,가구수,6241
2012,201210,기타지방,다세대,다세대,다세대,1113
2012,201210,기타지방,연립,연립,연립,298
2012,201210,기타지방,아파트,아파트,아파트,7852
2012,201210,세종,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1266
2012,201210,세종,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1827
2012,201210,세종,단독,단독,단독,30
2012,201210,세종,단독,다가구,동수,36
2012,201210,세종,단독,다가구,가구수,597
2012,201210,세종,다세대,다세대,다세대,0
2012,201210,세종,연립,연립,연립,0
2012,201210,세종,아파트,아파트,아파트,1200
2012,201210,강원,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1269
2012,201210,강원,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1668
2012,201210,강원,단독,단독,단독,329
2012,201210,강원,단독,다가구,동수,69
2012,201210,강원,단독,다가구,가구수,468
2012,201210,강원,다세대,다세대,다세대,131
2012,201210,강원,연립,연립,연립,0
2012,201210,강원,아파트,아파트,아파트,740
2012,201210,충북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),564
2012,201210,충북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1080
2012,201210,충북,단독,단독,단독,286
2012,201210,충북,단독,다가구,동수,62
2012,201210,충북,단독,다가구,가구수,578
2012,201210,충북,다세대,다세대,다세대,119
2012,201210,충북,연립,연립,연립,18
2012,201210,충북,아파트,아파트,아파트,79
2012,201210,충남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1161
2012,201210,충남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2206
2012,201210,충남,단독,단독,단독,408
2012,201210,충남,단독,다가구,동수,102
2012,201210,충남,단독,다가구,가구수,1147
2012,201210,충남,다세대,다세대,다세대,165
2012,201210,충남,연립,연립,연립,55
2012,201210,충남,아파트,아파트,아파트,431
2012,201210,전북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1117
2012,201210,전북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1479
2012,201210,전북,단독,단독,단독,285
2012,201210,전북,단독,다가구,동수,48
2012,201210,전북,단독,다가구,가구수,410
2012,201210,전북,다세대,다세대,다세대,95
2012,201210,전북,연립,연립,연립,0
2012,201210,전북,아파트,아파트,아파트,689
2012,201210,전남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),727
2012,201210,전남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1082
2012,201210,전남,단독,단독,단독,462
2012,201210,전남,단독,다가구,동수,60
2012,201210,전남,단독,다가구,가구수,415
2012,201210,전남,다세대,다세대,다세대,154
2012,201210,전남,연립,연립,연립,8
2012,201210,전남,아파트,아파트,아파트,43
2012,201210,경북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1799
2012,201210,경북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2953
2012,201210,경북,단독,단독,단독,495
2012,201210,경북,단독,다가구,동수,136
2012,201210,경북,단독,다가구,가구수,1290
2012,201210,경북,다세대,다세대,다세대,302
2012,201210,경북,연립,연립,연립,121
2012,201210,경북,아파트,아파트,아파트,745
2012,201210,경남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),4468
2012,201210,경남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),5456
2012,201210,경남,단독,단독,단독,417
2012,201210,경남,단독,다가구,동수,210
2012,201210,경남,단독,다가구,가구수,1198
2012,201210,경남,다세대,다세대,다세대,66
2012,201210,경남,연립,연립,연립,24
2012,201210,경남,아파트,아파트,아파트,3751
2012,201210,제주,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),454
2012,201210,제주,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),556
2012,201210,제주,단독,단독,단독,91
2012,201210,제주,단독,다가구,동수,36
2012,201210,제주,단독,다가구,가구수,138
2012,201210,제주,다세대,다세대,다세대,81
2012,201210,제주,연립,연립,연립,72
2012,201210,제주,아파트,아파트,아파트,174
2012,201211,총계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),32772
2012,201211,총계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),40963
2012,201211,총계,단독,단독,단독,3770
2012,201211,총계,단독,다가구,동수,1237
2012,201211,총계,단독,다가구,가구수,9428
2012,201211,총계,다세대,다세대,다세대,8248
2012,201211,총계,연립,연립,연립,1025
2012,201211,총계,아파트,아파트,아파트,18492
2012,201211,수도권소계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),8717
2012,201211,수도권소계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),10300
2012,201211,수도권소계,단독,단독,단독,849
2012,201211,수도권소계,단독,다가구,동수,324
2012,201211,수도권소계,단독,다가구,가구수,1907
2012,201211,수도권소계,다세대,다세대,다세대,5511
2012,201211,수도권소계,연립,연립,연립,206
2012,201211,수도권소계,아파트,아파트,아파트,1827
2012,201211,서울,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2637
2012,201211,서울,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2821
2012,201211,서울,단독,단독,단독,26
2012,201211,서울,단독,다가구,동수,46
2012,201211,서울,단독,다가구,가구수,230
2012,201211,서울,다세대,다세대,다세대,2112
2012,201211,서울,연립,연립,연립,24
2012,201211,서울,아파트,아파트,아파트,429
2012,201211,인천,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),446
2012,201211,인천,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),504
2012,201211,인천,단독,단독,단독,64
2012,201211,인천,단독,다가구,동수,14
2012,201211,인천,단독,다가구,가구수,72
2012,201211,인천,다세대,다세대,다세대,260
2012,201211,인천,연립,연립,연립,84
2012,201211,인천,아파트,아파트,아파트,24
2012,201211,경기,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),5634
2012,201211,경기,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),6975
2012,201211,경기,단독,단독,단독,759
2012,201211,경기,단독,다가구,동수,264
2012,201211,경기,단독,다가구,가구수,1605
2012,201211,경기,다세대,다세대,다세대,3139
2012,201211,경기,연립,연립,연립,98
2012,201211,경기,아파트,아파트,아파트,1374
2012,201211,지방소계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),24055
2012,201211,지방소계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),30663
2012,201211,지방소계,단독,단독,단독,2921
