gvkey,datadate,fyr,tic,cik,conm,ni,sale,cogs,oancf,at,lt,seq
661962,2016-12-31,12,BLK,1364742,BlackRock,3172.0,12261.0,,2273.0,220177.0,190833.0,29098.0
661962,2017-12-31,12,BLK,1364742,BlackRock,4970.0,13600.0,,3950.0,220217.0,187926.0,31825.0
661962,2018-12-31,12,BLK,1364742,BlackRock,4305.0,14198.0,,3075.0,159573.0,126033.0,32374.0
661962,2019-12-31,12,BLK,1364742,BlackRock,4476.0,14539.0,,2884.0,168622.0,133693.0,33547.0
