gvkey,datadate,lev,roa,btm,retvol,ch_price,std_income,default,ln_mve,ln_cds
000135,12/31/2009,0.544010889,0.030626134,0.414887204,0.140488992,19.13,69.14561294,0,9.115374313,4.310546889
000135,3/31/2010,0.537917664,0.016991675,0.309688824,0.124144609,36.5,73.48345678,0,9.412572393,4.298027454
000135,6/30/2010,0.548317047,0.026710098,0.304334983,0.1065539,29.92,72.06756698,0,9.453989598,4.313576859
000135,9/30/2010,0.544773096,0.028666937,0.236998015,0.120240497,45.77,74.25248534,0,9.782305196,4.232109649
000135,3/31/2011,0.51528995,0.03197837,0.2285066,0.111365669,47.67,88.87440873,0,9.966423196,4.122621542
000135,6/30/2011,0.512330947,0.044638911,0.258509151,0.112619207,38.36,94.82775243,0,9.901128372,4.09582594
000135,9/30/2011,0.511024872,0.039865938,0.334101427,0.090983436,-8.92,117.5842363,0,9.654837714,4.387133145
000135,12/31/2011,0.500257113,0.046966061,0.32804895,0.102411287,-21.99,129.0925718,0,9.725640211,4.307764383
000135,3/31/2012,0.475369255,0.037544352,0.262817031,0.122027866,10.42,147.787365,0,10.03747722,4.083292521
000135,6/30/2012,0.471032953,0.038540554,0.333559095,0.123859717,-6.58,153.317318,0,9.814470966,4.250564045
000135,9/30/2012,0.449492508,0.028355083,0.372693284,0.113315306,10.55,160.0855939,0,9.763166591,4.225622598
000135,12/31/2012,0.444214217,0.029407077,0.323639902,0.093854342,20.33,159.8064207,0,9.923403164,4.165702485
000135,3/31/2013,0.447710881,0.022107244,0.305176915,0.065611402,-4.23,159.9176104,0,9.989987353,4.077327684
000135,6/30/2013,0.456391784,0.031729001,0.332494921,0.067844753,11.55,158.332229,0,9.911590336,4.049161362
000135,9/30/2013,0.479352679,0.024762835,0.286972512,0.071085707,40.66,160.730397,0,10.11565537,3.929896241
000135,12/31/2013,0.465643672,0.029331885,0.287344909,0.07160839,32.62,160.416522,0,10.17106275,3.612013171
000136,12/31/2008,0.486947921,-0.084857565,1.028225614,0.16319171,-3.82,20.70287502,0,7.748402973,5.748906008
000136,3/31/2009,0.488456447,-0.002352952,1.005373335,0.149599433,-1.88,88.93232968,0,7.767365135,5.4242501
000136,6/30/2009,0.527425053,0.002930103,1.275014864,0.145738106,-2.33,88.84075312,0,7.541025058,5.192102066
000136,9/30/2009,0.52656647,0.002814747,1.095662744,0.150356716,-0.53,89.16150553,0,7.691658736,5.191999408
000136,12/31/2009,0.530423386,-0.002958145,1.099829498,0.11105331,-0.25,89.23317048,0,7.661174586,4.991829417
000136,3/31/2010,0.535533282,0.001501701,1.051419564,0.102916261,-0.03,89.14123165,0,7.673530051,5.063018867
000136,6/30/2010,0.551938343,0.00112445,1.296081305,0.107830911,0,89.22742788,0,7.422438254,5.325128394
000136,3/31/2012,0.529467402,0.002894913,1.026569167,0.070254315,-0.02,90.02246084,0,7.578343903,5.690209933
000136,6/30/2012,0.537505443,-0.001274336,1.080953311,0.0705235,-0.35,90.11562521,0,7.51984094,5.876860777
000136,9/30/2012,0.545689376,-0.006150118,1.114538756,0.069567074,-0.065,90.16546122,0,7.478233061,5.873483784
000136,6/30/2013,0.54506816,0.002831796,0.85645158,0.062291281,1.11,89.2870059,0,7.738781443,5.572263789
000136,9/30/2013,0.555659344,-0.000448432,0.579343234,0.077572423,3.955,89.51835024,0,8.107877303,5.474904909
000003,6/30/2002,0.818502203,0.005677925,0.635242318,0.190934788,-4.81,124.9260733,0,7.920548225,6.089239002
000003,9/30/2002,0.822135573,-1.00E-04,0.860966605,0.183296683,-2.52,123.0556673,0,7.572073263,6.440029216
000003,12/31/2002,0.833664817,0.001465508,0.848290958,0.18881332,-2.12,121.4448265,0,7.465679397,6.442609601
000003,3/31/2003,0.82508012,0.0037217,1.511545501,0.165161691,-14.41,121.1943653,0,6.955837764,6.442846575
000003,9/30/2003,0.794390553,0.003901307,0.806746913,0.225519734,2.35,116.8955011,0,7.737686193,6.077389894
000003,12/31/2003,0.776853489,0.005823022,0.751657648,0.182826905,6.59,116.2570949,0,7.911069386,5.317153954
000003,3/31/2004,0.769424347,0.005242739,0.709532311,0.143731383,12.8,114.2940299,0,7.992841866,5.256611386
000003,6/30/2004,0.767949514,0.006414235,0.731869721,0.109441169,8.04,110.6713526,0,7.981648008,5.182791306
000003,9/30/2004,0.758343634,0.003502266,0.844945979,0.070336334,2.26,104.6691091,0,7.882267201,5.117281901
000003,12/31/2004,0.719148464,-0.008204901,0.928222445,0.082747839,-1.02,99.82407894,0,7.86228075,4.944664054
000003,6/30/2009,0.602766798,0,8.889103941,0.430389609,-4.07,285.3480746,0,4.853079713,6.502464105
000003,9/30/2009,0.569935386,-0.007221589,1.524642447,0.665388561,1.97,283.6447881,0,6.817455052,6.465235299
000003,12/31/2009,0.648696682,-0.046603476,0.60082802,0.563517757,10.1,282.0524914,0,7.32069092,6.4667015
000003,3/31/2010,0.654709419,-0.006212425,0.511905589,0.515421739,11.42,282.9066937,0,7.416027197,6.464796539
000003,6/30/2010,0.663100525,0.001816714,0.569634224,0.521214192,8.72,281.9533883,0,7.247372565,6.42977824
000003,9/30/2010,0.652030948,0.008897485,0.534826474,0.204525741,5.51,281.4745197,0,7.460997519,6.419725735
000137,3/31/2002,0.518249155,0.0152268,0.244132748,0.090087031,16.46,19.92340561,0,9.280055917,4.121372328
000137,6/30/2002,0.514989102,0.018364686,0.272873562,0.07889883,10.35,18.98712368,0,9.213653039,3.993867927
000137,9/30/2002,0.510746843,0.019683277,0.332860072,0.069521861,9.67,20.20270317,0,9.066983917,4.127484173
000137,3/31/2003,0.504264298,0.016388165,0.310407241,0.050899314,-5.26,25.49503134,0,9.215305227,3.779154816
000137,6/30/2003,0.493454399,0.019357753,0.314199743,0.051576412,1.7,25.0904061,0,9.251712797,3.563352337
000137,9/30/2003,0.474954865,0.021033889,0.305084813,0.047993131,17.01,26.56108121,0,9.336236731,3.380669463
000137,12/31/2003,0.470728224,0.024665423,0.258627593,0.057784398,26.05,26.61074899,0,9.553946512,3.063723531
000137,3/31/2004,0.480827994,0.019937058,0.263064726,0.052443777,27.61,31.62197294,0,9.57342529,3.314736379
000137,6/30/2004,0.481544423,0.023718354,0.249215709,0.054403636,-16.2,32.65244906,0,9.679327713,3.331593711
000137,9/30/2004,0.471796058,0.025344734,0.264420182,0.051595978,-22.58,36.92420538,0,9.669401839,3.199307793
000137,12/31/2004,0.456117236,0.025633711,0.260482474,0.038181199,-34.34,41.58565722,0,9.783300848,2.989069102
000137,6/30/2005,0.445965435,0.026426997,0.2972575,0.045637376,0.49,48.43405178,0,9.689806837,3.141248561
000137,9/30/2005,0.446513744,0.025359537,0.301123972,0.049146782,2.55,52.83741709,0,9.716255338,2.952379797
000137,12/31/2005,0.445564819,0.02746917,0.298059513,0.048114449,-1.63,55.98727697,0,9.74359754,2.977518656
000137,3/31/2006,0.42546197,0.023061246,0.276006999,0.050168888,10.14,60.17796356,0,9.876718436,2.995660792
000137,6/30/2006,0.508110005,0.025981801,0.29645146,0.035364773,11.98,60.2009514,0,9.891695094,2.921757181
000137,9/30/2006,0.488345834,0.021956707,0.291030224,0.029256039,14.84,68.01361203,0,9.958762644,2.874218442
000137,12/31/2006,0.483474658,0.02487603,0.297579156,0.023074111,16.66,69.15134598,0,10.01364382,2.809098308
000137,3/31/2007,0.461596453,0.019224619,0.318967706,0.020560716,7.9,68.61073134,0,10.00298622,2.685949563
000137,6/30/2007,0.442136708,0.023401777,0.315207952,0.022027854,11.18,65.53012355,0,10.05480695,2.832918031
000137,9/30/2007,0.415366331,0.024283127,0.313690302,0.028151306,14.04,66.49259129,0,10.15319264,3.181257015
000137,3/31/2011,0.360808984,0.018093213,0.42534133,0.064346229,-28.01,86.22669203,0,10.44768527,3.982423391
000137,6/30/2011,0.47465105,0.013948045,0.453911472,0.05644068,15.87,84.45159673,0,10.50033195,3.890676904
000137,9/30/2011,0.459078919,0.016833264,0.573095907,0.064369848,1.33,87.29596706,0,10.26762336,4.290666367
000137,12/31/2011,0.433319487,0.018816842,0.522545747,0.071981135,-0.13,93.34906402,0,10.38439462,4.499451741
000137,3/31/2012,0.411879093,0.017095253,0.459431925,0.075281822,4.1,103.8814602,0,10.56602665,4.279340595
000137,6/30/2012,0.410735308,0.019253698,0.505381105,0.07444285,-0.91,105.5389,0,10.4972035,4.179980441
000137,9/30/2012,0.399952066,0.017373047,0.494377597,0.058786001,13.21,114.8068752,0,10.55063643,4.100077921
000137,12/31/2012,0.420664218,0.019136092,0.49481867,0.047998836,8.86,118.8009857,0,10.55662621,4.020314914
000137,3/31/2013,0.391757753,0.02130936,0.457149931,0.038188369,6.15,127.0268559,0,10.67015793,4.088416861
000137,6/30/2013,0.384922529,0.018629376,0.460965758,0.03315333,11.22,135.7965844,0,10.69261554,3.960252881
000137,9/30/2013,0.366250311,0.017703996,0.440816104,0.040038609,14.17,139.8518264,0,10.78580578,3.868485333
000137,12/31/2013,0.352466818,0.022764636,0.415363166,0.03049807,21.3,141.8969628,0,10.89476182,3.662308721
000138,9/30/2004,0.731881955,0.008151911,0.416917849,0.057322756,3.43,41.72275684,0,7.864569944,5.024432121
000138,12/31/2004,0.743848278,0.005545553,0.347340966,0.063755254,4.23,41.69273429,0,8.00826314,4.435950469
000138,3/31/2005,0.739083415,0.008675591,0.336060585,0.057701364,6.25,41.90638031,0,8.059126038,4.202220835
000138,6/30/2005,0.741989121,0.00396684,0.305016563,0.044329244,8.03,41.86512774,0,8.156521758,4.44672172
000138,9/30/2005,0.709048699,0.006937696,0.297555347,0.046574946,7.22,41.8377631,0,8.173356286,4.114074598
000138,12/31/2005,0.720178284,0.012184508,0.329776845,0.037417308,0.9,41.84857257,0,8.054486478,4.073793945
000138,3/31/2006,0.740610971,0.014042483,0.281678385,0.039035512,2,29.51457223,0,8.096458697,3.960655069
000138,6/30/2006,0.78357516,0.006558328,0.235425534,0.030999838,-0.65,28.22158748,0,8.029631518,3.83100608
000138,9/30/2006,0.791884108,0.013516982,0.231336726,0.032265963,-0.68,28.19529636,0,8.024770157,3.825606698
000138,12/31/2006,0.796522895,0.00119041,0.240647671,0.028133955,1.77,25.75482121,0,7.99263971,3.476804505
000138,3/31/2007,0.778751874,0.014765256,0.211517398,0.028312252,4.09,26.25873489,0,8.165892202,3.473461564
000138,6/30/2007,0.762187731,0.015846268,0.242845759,0.038353116,1.54,26.59870199,0,8.076543923,3.394706965
000138,9/30/2007,0.754139679,0.017789631,0.273650865,0.041414195,-0.86,20.68515613,0,8.000316557,3.700075097
000138,12/31/2007,0.748892503,0.012981551,0.259192567,0.050677214,1.87,20.39932661,0,8.121775845,3.964236079
000138,3/31/2008,0.73863416,0.021415709,0.316004331,0.053253915,-5.45,20.43259715,0,7.976916361,4.338734202
000138,6/30/2008,0.725357305,0.013498185,0.315514945,0.060849455,-1.96,22.44595556,0,8.005368876,4.105724607
000138,9/30/2008,0.716959031,0.013713502,0.336583754,0.05911202,-1.46,22.5391233,0,7.963933719,4.584280274
000138,12/31/2008,0.728306713,0.019482463,0.368349424,0.062169698,-6.81,20.88402815,0,7.881775936,5.146759595
000138,3/31/2009,0.715194975,0.019233442,0.383272512,0.072047543,-3.1,18.26643384,0,7.868562683,4.911176236
000138,6/30/2009,0.720324153,0.011334572,0.378098961,0.066184997,-3.21,19.27634493,0,7.896129513,4.31764932
000138,9/30/2009,0.711713156,0.018141498,0.348475675,0.068513966,1.3,18.85438034,0,8.016525006,3.97706752
000138,12/31/2009,0.691682456,0.013702392,0.334979022,0.054520875,4.76,19.43820099,0,8.096661916,3.953969321
000138,3/31/2010,0.683464567,0.019277763,0.353397757,0.035396418,4.65,18.72749948,0,8.081485238,4.135479666
000138,6/30/2010,0.676720615,0.016729334,0.409327172,0.049580276,0.73,19.29679821,0,7.952514438,4.448361412
000138,9/30/2010,0.667529735,0.023302856,0.38925597,0.048551934,0.03,17.95835167,0,8.041728466,4.30376247
000138,12/31/2010,0.674455196,0.018750164,0.405336841,0.042729377,-1.89,18.61651785,0,8.008412725,4.089475337
000138,3/31/2011,0.663542869,0.011680675,0.383797127,0.044302306,0.22,18.92985042,0,8.072491928,4.204511218
000139,4/30/2002,0.825503213,0.006045377,0.383284452,0.07483076,3.69,151.937917,0,9.27530257,4.523857775
000139,7/31/2002,0.821861641,0.006284381,0.41729393,0.074380804,0.07,144.7674455,0,9.212963542,4.317080248
000139,10/31/2002,0.866913497,0.00286099,0.285427109,0.065759337,9.4,141.2804605,0,9.313108044,4.370173115
000139,1/31/2003,0.869481758,0.002725058,0.322453885,0.076500707,-1.77,139.3452519,0,9.220326247,4.119233393
000139,4/30/2003,0.865195058,0.009811148,0.334895971,0.080375895,-0.73,137.3394335,0,9.262931822,3.968662726
000139,7/31/2003,0.854133811,0.009520036,0.311159938,0.075816974,8.76,127.8628347,0,9.408149833,3.868963302
000139,10/31/2003,0.847585498,0.002692513,0.271103788,0.087495239,14.23,124.5703969,0,9.599828053,3.440602001
000139,1/31/2004,0.835769921,0.006543138,0.277160192,0.07129894,20.4,123.2908179,0,9.645918769,3.251380478
000139,4/30/2004,0.81736159,0.018391743,0.279896764,0.063204265,24.01,124.6278545,0,9.73729562,3.552285396
000139,7/31/2004,0.8123857,0.015008097,0.32185566,0.073738712,12.03,151.8401697,0,9.654159788,3.53453055
000139,10/31/2004,0.777672672,0.012405231,0.433196044,0.058155921,-0.84,165.4297888,0,9.599492531,3.371053594
000139,1/31/2005,0.775525855,0.007427085,0.379676303,0.082814145,6.83,169.5271302,0,9.747701328,3.150605391
000139,4/30/2005,0.787348234,0.01890918,0.444927066,0.083854734,-5.5,168.5568041,0,9.625615599,3.242805635
000139,7/31/2005,0.790118601,0.011463754,0.391149185,0.082493153,10.72,196.312436,0,9.783290929,3.431173443
000139,10/31/2005,0.796309399,0.006564239,0.476679377,0.089371888,0.9,201.9008075,0,9.573134065,3.141158329
000139,1/31/2006,0.791903755,0.006773088,0.408671991,0.076900544,2.33,200.4820864,0,9.731085532,3.162950096
000139,4/30/2006,0.778256508,0.015163603,0.3660792,0.075409864,25.24,198.2731382,0,9.935571725,3.096200965
000139,7/31/2006,0.782289935,0.01253171,0.451145262,0.082644955,-0.96,210.1472678,0,9.727821774,3.175312552
000139,10/31/2006,0.784242117,0.007966498,0.387255288,0.073148103,24.45,212.9485766,0,9.870155423,2.953803088
000139,1/31/2007,0.778139286,0.006990345,0.333022416,0.070837428,28.52,168.7465667,0,10.03227291,2.82348062
000139,4/30/2007,0.785848617,0.016777828,0.323388236,0.067668379,21.62,153.5212024,0,10.11103573,2.677755453
000139,7/31/2007,0.785783378,0.014275616,0.301704261,0.046283396,47.85,168.4840404,0,10.19311331,2.889050504
000139,10/31/2007,0.814499802,0.010944714,0.210156837,0.051556792,69.77,172.446988,0,10.43557968,3.385627509
000139,1/31/2008,0.815822459,0.009658435,0.184351147,0.058153645,-12.72,163.2336926,0,10.55004908,3.906326264
000139,4/30/2008,0.820618521,0.018632282,0.202860167,0.065961759,-25.33,150.517194,0,10.49763954,4.152945959
000139,7/31/2008,0.819131303,0.013797835,0.251679468,0.077943308,-50.26,174.3970735,0,10.30757641,3.987413751
000139,10/31/2008,0.831347168,0.008909347,0.40117949,0.116895028,-116.34,176.9372892,0,9.69792196,4.91870667
000139,1/31/2009,0.84143775,0.004932317,0.446407775,0.109688009,-52.82,160.4457505,0,9.594490591,5.283769888
000139,4/30/2009,0.83569214,0.011298827,0.393756774,0.167629287,-42.81,158.0214592,0,9.766679226,5.131087495
000139,7/31/2009,0.820628366,0.010150604,0.401281196,0.172776305,-26.42,157.9094327,0,9.825512255,4.764596584
000139,10/31/2009,0.882849613,-0.005416628,0.249949775,0.133223607,6.99,157.9184242,0,9.866754743,4.298900199
000139,1/31/2010,0.877736282,0.005963605,0.235117478,0.131098476,15.21,212.0480517,0,9.960774828,4.243399671
000139,4/30/2010,0.862013308,0.013349068,0.22235549,0.077351835,18.56,210.9788917,0,10.14304797,4.259802665
000139,7/31/2010,0.853485864,0.014757129,0.216366274,0.087941521,22.94,208.4761973,0,10.24931535,4.339959364
000139,10/31/2010,0.854313238,0.010569305,0.194004803,0.09327776,31.25,215.1275491,0,10.3866364,4.192731268
000139,1/31/2011,0.846448836,0.011975531,0.171887862,0.082555042,40.95,211.7246248,0,10.55249022,4.07345981
000139,4/30/2011,0.840431035,0.019413766,0.181402854,0.07968866,37.68,208.6949196,0,10.61941399,3.961357771
000139,7/31/2011,0.840034284,0.015109759,0.231638609,0.07828052,11.83,234.7398114,0,10.38890839,3.991632527
000139,10/31/2011,0.858633737,0.013889984,0.22064058,0.102971954,-0.9,242.6573857,0,10.33594224,4.394744582
000139,1/31/2012,0.860443956,0.010970235,0.195376244,0.099528632,-4.75,243.7018897,0,10.45210912,4.339879946
000139,4/30/2012,0.856123785,0.02054652,0.225258084,0.097272357,-15.14,237.7715765,0,10.39688835,3.995287208
000139,7/31/2012,0.860624152,0.01481242,0.245806789,0.100204434,-1.69,268.6776904,0,10.31187701,4.218458653
000139,10/31/2012,0.878043145,0.012220567,0.206497488,0.068077487,9.54,275.9173959,0,10.40831701,4.010379916
000139,1/31/2013,0.864318393,0.011776413,0.204240327,0.064512725,7.91,277.368553,0,10.50894051,3.823753267
000139,4/30/2013,0.857849097,0.018643249,0.23850922,0.067360078,6.94,275.7446261,0,10.45312022,3.664273057
